日付タイプ,model,延べ台日,平均差枚,勝率%
ｲﾍﾞﾝﾄ:7のつく日,スマスロ スーパーブラックジャック,20,740.3,40.0
ｲﾍﾞﾝﾄ:7のつく日,L東京喰種,174,58.5,39.1
ｲﾍﾞﾝﾄ:7のつく日,スロット ソードアート・オンラインⅡ,62,-84.0,38.7
ｲﾍﾞﾝﾄ:7のつく日,スマスロ 甲鉄城のカバネリ 海門決戦,139,-5.8,38.1
ｲﾍﾞﾝﾄ:7のつく日,ゴーゴージャグラー３,140,-22.7,37.9
ｲﾍﾞﾝﾄ:7のつく日,ネオアイムジャグラーEX,260,48.4,37.7
ｲﾍﾞﾝﾄ:7のつく日,スマスロモンキーターンV,80,231.6,37.5
ｲﾍﾞﾝﾄ:7のつく日,プリズムナナ,8,899.5,37.5
ｲﾍﾞﾝﾄ:7のつく日,Lアズールレーン THE ANIMATION,27,698.0,37.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロ 東京リベンジャーズ,30,753.3,36.7
ｲﾍﾞﾝﾄ:7のつく日,スマート沖スロ ニューキングハナハナV,49,128.9,36.7
ｲﾍﾞﾝﾄ:7のつく日,スマスロ ハナビ,34,75.6,35.3
ｲﾍﾞﾝﾄ:7のつく日,キングハナハナ-30,100,32.2,35.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロ ゴッドイーター リザレクション,30,187.3,33.3
ｲﾍﾞﾝﾄ:7のつく日,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,382.3,33.3
ｲﾍﾞﾝﾄ:7のつく日,Lスマスロ北斗の拳,64,-220.4,32.8
ｲﾍﾞﾝﾄ:7のつく日,Lパチスロ革命機ヴァルヴレイヴ2,34,359.1,32.4
ｲﾍﾞﾝﾄ:7のつく日,ハッピージャグラーＶＩＩＩ,41,-224.5,31.7
ｲﾍﾞﾝﾄ:7のつく日,Lパチスロ かぐや様は告らせたい,19,-123.9,31.6
ｲﾍﾞﾝﾄ:7のつく日,スマスロ化物語,48,-2.3,31.2
ｲﾍﾞﾝﾄ:7のつく日,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,451.6,31.2
ｲﾍﾞﾝﾄ:7のつく日,スマスロ ミリオンゴッド-神々の軌跡-,100,-535.5,31.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロ北斗の拳 転生の章2,123,219.3,30.9
ｲﾍﾞﾝﾄ:7のつく日,チバリヨ2,30,-138.1,30.0
ｲﾍﾞﾝﾄ:7のつく日,アレックス ブライト,14,-218.7,28.6
ｲﾍﾞﾝﾄ:7のつく日,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,35,347.1,28.6
ｲﾍﾞﾝﾄ:7のつく日,沖ドキ!ゴージャス 30Φ,70,-822.0,28.6
ｲﾍﾞﾝﾄ:7のつく日,Lパチスロからくりサーカス2,54,-691.4,25.9
ｲﾍﾞﾝﾄ:7のつく日,L戦国乙女４　戦乱に閃く炯眼の軍師,35,587.6,25.7
ｲﾍﾞﾝﾄ:7のつく日,スマスロ鉄拳6,8,-46.5,25.0
ｲﾍﾞﾝﾄ:7のつく日,真打 吉宗,60,-504.2,25.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロBIRDIE WING-Golf Girls’ Story-,8,-893.0,25.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロ やじきた道中記参る！,12,537.3,25.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロ スーパーリオエース2,38,-154.4,23.7
ｲﾍﾞﾝﾄ:7のつく日,スマスロ とある魔術の禁書目録2,15,-783.3,20.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロ バイオハザードRE:3,42,-131.4,19.0
ｲﾍﾞﾝﾄ:7のつく日,Lパチスロからくりサーカス,12,-487.2,16.7
ｲﾍﾞﾝﾄ:7のつく日,スマスロ 沖ドキ!DUO アンコール,35,-424.3,14.3
ｲﾍﾞﾝﾄ:7のつく日,Lパチスロうみねこのなく頃に2,14,-395.6,14.3
ｲﾍﾞﾝﾄ:7のつく日,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,-565.3,13.3
ｲﾍﾞﾝﾄ:7のつく日,スマスロとある科学の超電磁砲2,8,-509.2,12.5
ｲﾍﾞﾝﾄ:7のつく日,L南国育ち SPECIAL,18,-612.5,11.1
ｲﾍﾞﾝﾄ:7のつく日,ヤバチバ,18,-1289.5,11.1
ｲﾍﾞﾝﾄ:7のつく日,L主役は銭形5,21,-607.0,9.5
ｲﾍﾞﾝﾄ:7のつく日,スマスロ シャーマンキング,12,438.2,8.3
