日付タイプ,model,延べ台日,平均差枚,勝率%
曜:土,Lアズールレーン THE ANIMATION,31,-0.6,25.8
曜:土,ミスタージャグラー,24,-0.5,25.0
曜:土,パチスロ　ツインエンジェルＰＡＲＴＹ,12,-0.5,25.0
曜:土,ＳＬＯＴまどか前後編,8,-0.5,25.0
曜:土,Lパチスロ革命機ヴァルヴレイヴ2,30,-0.5,23.3
曜:土,アニマルスロット ドッチ,14,-0.4,21.4
曜:土,L虚構推理,39,-0.5,20.5
曜:土,スマスロ ビッグドリーム THE GOLDEN PUSHER,15,-0.7,20.0
曜:土,クレアの秘宝伝～はじまりの扉と太陽の石～ボーナストリガーver.,16,-0.7,18.8
曜:土,スマート沖スロ ダークハイビ,12,-0.7,16.7
曜:土,翔べ！ハーレムエース,12,-0.7,16.7
曜:土,ゴーゴージャグラー３,12,-0.7,16.7
曜:土,Lパチスロ喰霊-零-Re,14,-0.5,14.3
曜:土,スマスロケロット5BT,12,-0.8,8.3
曜:土,スロット ゾンビランドサガ,12,-0.8,8.3
曜:土,スマスロ ゴッドイーター リザレクション,15,-1.0,0.0
曜:日,L不二子BT,8,0.8,75.0
曜:日,ワールドダイスター,24,3064.0,75.0
曜:日,うみねこのなく頃に2,36,692.7,63.9
曜:日,戦国†恋姫,36,1282.7,63.9
曜:日,痛いのは嫌なので防御力に極振りしたいと思います。,8,1946.0,62.5
曜:日,ミリオンゴッド‐神々の軌跡‐,24,790.5,62.5
曜:日,ToLOVEるダークネス TRANCE ver.8.7,18,2498.0,61.1
曜:日,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,30,987.3,60.0
曜:日,ソードアート・オンライン,10,976.0,60.0
曜:日,スマスロ とある魔術の禁書目録2,45,0.3,57.8
曜:日,ゴーゴージャグラー３,14,0.1,57.1
曜:日,ストリートファイター6,14,756.5,57.1
曜:日,A-SLOT+ ディスクアップ ULTRAREMIX,22,0.3,54.5
曜:日,スロット ワールドダイスター,24,0.3,54.2
